﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:5kRGLbl5wemYO1zFPjyJcz,1880 Or So,Television,Television,1,1,221840,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-09T17:28:16Z
spotify:track:6JSRXcOTTwTGLeEhDX9OYa,Fingertips,The Brian Jonestown Massacre,Bout des doigts,1,1,427617,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-09T20:37:40Z
spotify:track:1qqTuxNccTQnQdkCEog6Ij,Flipper,Pasteboard,Glitter,1,3,240520,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-16T22:56:44Z
spotify:track:3OsBRVbMmFpu6usIcIf8G3,Free Indeed,Dave Bixby,Ode To Quetzalcoatl,1,2,204904,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-16T23:00:29Z
spotify:track:2FiWMOFiCBX8E7yEXAyA83,Breakbeats,Pasteboard,Glitter,1,1,190000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-03-17T10:57:12Z
spotify:track:1P9IqtwlTEfaYoIYaG3eKk,Red Sea,Asobi Seksu,Citrus,1,7,465373,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:29Z
spotify:track:2XMwak0QKaukNo502mcufY,Sight of You,Pale Saints,The Comforts of Madness,1,10,337600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:33Z
spotify:track:1EfjX1u3coTBbmkFofxLoj,Conservation of Two,Sweet Trip,You Will Never Know Why,1,1,161853,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:45Z
spotify:track:1A0tpeLaB81qYywJdTfvfx,Mtlov (Minor Keys),A Sunny Day In Glasgow,Sea When Absent,1,4,246760,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:49Z
spotify:track:7435uddxtJD4PBMepSCpt9,Where Damage Isn't Already Done,The Radio Dept.,Passive Aggressive: Singles 2002-2010,1,2,165693,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:53Z
spotify:track:3DiCOFDPnyUIU03qdmURN0,Thursday,Asobi Seksu,Citrus,1,4,257173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:55:58Z
spotify:track:6bEbOvzviHrQEYjpuEvgje,Mesmerise,Chapterhouse,Best Of,1,4,252200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:03Z
spotify:track:6sqVAbU5ghe076ecYhImXG,Everywhere,Cranes,Forever (Expanded Edition),1,1,221853,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:07Z
spotify:track:1AREzwA3ABVCzmOxbaHMCo,Te Amo,Atlas Sound,Parallax,1,3,253600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:12Z
spotify:track:5qZ4c1EBVWpmz1GBaks8Uq,Bloodhail,Have A Nice Life,Deathconsciousness,1,2,338000,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:17Z
spotify:track:3wMeY0zgtt2KGsoHm4GHM3,Prospect Hummer,Animal Collective,Prospect Hummer,1,2,280266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:21Z
spotify:track:6FdPOK1hzjzsDNvAto3kRR,Walk on the Moon,Asobi Seksu,Asobi Seksu,1,4,273706,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:25Z
spotify:track:6pnnsnaHXk3B84Mya3ciwY,dont be afraid,Knxwledge,1988,1,1,94380,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:28Z
spotify:track:1Kk0K8XWDS9q0cJlEIUjC8,De la vitesse à l'ivresse,Poom,2016,1,2,268241,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:33Z
spotify:track:1RhxsKiJSD8TG1adcOmAEU,The Ballad of Hollis Brown,David Lynch,The Big Dream (Deluxe Edition),1,5,312383,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:36Z
spotify:track:1MdhDhePzeBI5Pj4D5SDrd,Sarah,Mojave 3,Ask Me Tomorrow,1,2,224200,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:43Z
spotify:track:26u49cjs34QygSgPNJRAyR,Mari,Martin Rev,Martin Rev,1,1,265560,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:56:57Z
spotify:track:2OzgAlXxnKkBejItKZqq3D,"Un Soir, Un Chien",Laetitia Sadier,The Trip,1,8,290320,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:57:00Z
spotify:track:56l4CzpusvjLJ1LnFl0KX3,Brakhage,Stereolab,Dots And Loops,1,1,330466,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:57:15Z
spotify:track:4vReegUzNPc2t06jJKgieU,Nothing To Be Done,The Pastels,Truckload Of Trouble,1,9,232133,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-05T23:57:27Z
spotify:track:40ABtf917Ghhi2tkQDNOdn,Kick The Tragedy,Drop Nineteens,Delaware,1,4,535600,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-06T00:00:00Z
spotify:track:63JP68VirmCXtWRoMTX8Xi,Desire Lines,Lush,Split,1,6,459506,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-07T06:14:31Z
spotify:track:1SmwJJ8YVgiXtyE6elhUx1,Tokai,Taeko Onuki,SUNSHOWER,1,4,310173,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T04:05:32Z
spotify:track:50w6PJJmcNzmqlQwts40x1,Looking at You,MC5,Back In The USA,1,5,180697,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:26:46Z
spotify:track:07eGxuz8bL6QMsRqEe1Adu,Svefn-g-englar,Sigur Rós,Ágætis byrjun,1,2,606850,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:26:55Z
spotify:track:0KZcl8OtE3tvE0tHJHOoeR,Ég anda,Sigur Rós,Valtari,1,1,375026,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:26:59Z
spotify:track:2xgrHMi01LBtWkPEMkGuYc,Next Heap With,Aphex Twin,...I Care Because You Do,1,12,284946,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:27:12Z
spotify:track:6vcGfhUigAp0sXzBUeLfNM,School Of Fish,"Pete Namlook, Mixmaster Morris",Dreamfish,1,1,1101240,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:27:17Z
spotify:track:7sXdggf6X4DLr738rY0P4f,I'm Happy but You Don't Like Me,Asobi Seksu,Asobi Seksu,1,1,187880,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:29:20Z
spotify:track:2Q2CZbdsJ75Ev1IUmcJmvu,Hit,The Sugarcubes,Stick Around For Joy,1,2,233786,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:35:14Z
spotify:track:6il7vSF0P2bTUHXCwkprF2,Deus,The Sugarcubes,Life's Too Good,1,8,246360,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-18T13:36:53Z
spotify:track:1jd97WZ7fWWfFd4VZtpnEV,Personality Crisis,Sonic Youth,Dirty,2,2,220266,spotify:user:22vkvr3mkvyfxgt32egz7fmmy,2020-04-21T19:44:27Z
